pCO2,u,sigma,Cl,pH,T,P,t_s,Qw,Qo,Fe,SO4,yN2,yCH4,v,yCO2,Na,Ba,Mg,Ca,Sr,HCO3,TSS,TDS,Alk,FP,D,Di,De,TH,e,Qg
2.52624,9.93515133084549,463.19,9.4896,6.749499999999999,250.0,76.0,38.14246575342466,30581.2801,92.01990000000008,0.5301,7.4132,5.043,31.498,0.9805756933737688,3.324,43.957,0.1,3.9275,16.1605,0.15267,190.53,36.82,266.97,190.53,2.0,6.0,3.068,6.625,42.36599999999999,7.11,6.4414e-09
6.502079999999999,1.214848385201902,338.38,15.781,6.9994,250.0,52.0,26.75068493150685,1607.25075,45.44924999999995,3.8579,5.0,6.9708,65.908,1.0336456771943323,12.504,65.27,0.1,4.7968,10.096,0.15,230.51,86.73,423.95,192.26,2.0,4.0,3.068,4.5,27.155,5.49,3.1815e-09
0.985,0.7316320510593672,460.0,9.74,6.74,190.0,50.0,8.035616438356165,335.24,242.76,0.22,7.55,3.63,30.5,2.841679396280716,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,2.0,3.0,3.068,3.5,42.9,5.49,1.69932e-08
6.523712000000002,2.362108253428866,1120.4,177.92,7.044,250.0,52.0,3.983572895277208,1854.53018,11.56982000000018,5.1412,5.0,11.9928,56.30800000000001,0.4666550396010917,12.5456,136.0,0.1,11.3928,51.53599999999999,0.94896,242.16,142.0,635.24,242.16,2.0,3.0,3.068,3.5,132.04,5.49,8.099e-10
0.5537,0.3164498490741207,687.0,4.0,7.02,250.0,49.0,25.52602739726028,46.25,203.75,5.04,5.0,2.18,21.7,2.220746231576173,1.13,111.0,0.1,2.84,6.95,0.15,318.0,109.0,396.0,318.0,2.0,3.0,3.068,3.5,18.7,5.49,1.42625e-08
1.2432,8.671681421350128,718.0,4.6,6.7,250.0,56.0,7.871232876712329,11714.5203,82.57970000000007,6.27,29.4,18.4,40.5,8.102863751846543,2.22,110.0,0.1,3.35,5.63,0.15,315.0,32.0,411.0,315.0,2.0,4.0,3.068,4.5,14.3,5.49,5.7806000000000005e-09
3.4906,0.1470137817149999,1050.0,126.0,7.219999999999999,250.0,62.0,10.33698630136986,144.0,56.00000000000001,5.15,5.0,21.2,37.2,2.970755742730676,5.63,158.0,0.1,6.94,38.6,1.22,280.0,98.0,593.0,280.0,2.0,4.0,3.068,4.5,103.0,5.49,3.92e-09
3.2091,0.2451454810097623,1050.0,126.0,7.22,128.0,57.0,13.67671232876712,271.8025,61.69750000000002,5.15,5.0,21.2,37.2,2.1013937260246327,5.63,158.0,0.1,6.94,38.6,1.22,280.0,98.0,593.0,280.0,2.0,4.0,2.067,4.5,103.0,5.49,4.319e-09
1.3593,7.130168413177496,460.0,9.74,6.74,250.0,69.0,18.11506849315068,9670.9,29.10000000000003,0.22,7.55,3.63,30.5,4.5205329370126375,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,2.0,4.0,3.068,4.5,42.9,6.02,2.0370000000000003e-09
8.627519999999999,0.8259507745712397,701.8,26.084,7.3956,250.0,44.0,32.75290896646133,2511.75,38.25000000000004,7.1238,5.0,15.1006,51.911,0.3263406703199693,19.608,108.145,0.1,6.1441,25.49,0.5670400000000001,273.82,149.51,404.04,271.12,2.0,6.0,3.068,6.625,67.89599999999999,7.11,2.6775000000000003e-09
12.956,0.9053843746918268,1130.0,185.0,7.02,250.0,82.0,18.29041095890411,1157.55166,74.1483399999999,5.14,5.0,7.66,65.3,4.757021272580591,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,4.0,2.067,4.5,136.0,5.49,5.190499999999999e-09
15.81781,3.544238309630153,1126.8,182.64,7.028,250.0,107.0,10.81095890410959,2755.2,44.79999999999973,5.1404,5.0,9.014,62.48999999999999,2.7676786220272893,14.783,134.0,0.1,11.7976,52.712,0.92432,238.72,146.0,639.0799999999999,238.72,2.0,3.0,3.068,3.5,134.68,5.49,3.136e-09
7.051143000000001,0.9988423036175548,604.91,14.873,7.1332,250.0,73.0,7.254794520547946,753.5905,35.50950000000003,13.8441,5.0,0.84108,52.139,3.0389894616647264,9.6591,77.6,0.1,2.8768,24.21,0.32575,263.24,344.39,350.86,255.14,2.0,3.0,3.068,3.5,209.213,5.49,2.4857e-09
11.918,8.886797821578718,452.0,4.6,6.76,230.0,101.0,3.553424657534247,7000.33997,20.36003000000009,3.93,5.31,19.7,52.2,12.96298544794468,11.8,53.7,0.1,4.14,11.6,0.15,203.0,77.0,266.0,203.0,2.0,3.0,2.067,3.5,30.6,5.49,1.4252e-09
7.426,2.436030938172582,1130.0,185.0,7.02,250.0,47.0,12.23013698630137,1915.06995,9.430049999999817,5.14,5.0,7.66,65.3,7.082028052944996,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,3.0,2.067,3.5,136.0,5.49,6.601e-10
5.52,2.338058064899233,514.0,15.1,6.33,250.0,46.0,7.454794520547945,1771.3689,75.73109999999986,10.4,5.0,29.1,39.4,4.277752215923398,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,2.0,3.0,3.068,3.5,38.1,5.49,5.3011e-09
1.4578,2.848048641667086,460.0,9.74,6.74,190.0,74.0,6.212183436002737,2148.75,101.2500000000001,0.22,7.55,3.63,30.5,0.0,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,2.0,3.0,3.068,3.5,42.9,5.49,7.0875e-09
0.8471,0.337208959173383,460.0,9.74,6.74,200.0,43.0,5.103353867214237,222.49728,43.90272000000001,0.22,7.55,3.63,30.5,5.16521070595789,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,2.0,3.0,3.068,3.5,42.9,5.49,3.073e-09
18.8078,1.856168234729163,596.0,14.9,7.09,250.0,206.0,16.90684931506849,1380.76224,85.63776000000001,17.4,5.0,0.644,49.5,0.5589657856787354,9.13,69.5,0.1,1.84,23.4,0.184,260.0,437.0,346.0,260.0,2.0,3.0,2.067,3.5,260.0,3.91,5.9948e-09
1.440208,9.370217405168948,461.62,9.9008,6.7277,250.0,56.0,18.3041095890411,12723.17994,24.22006000000016,0.5254,7.4735,5.1582,31.034,3.3123666007846917,2.5718,42.294,0.1,4.013500000000001,16.322,0.15231,189.54,34.93,266.05,189.54,2.0,4.0,3.068,4.5,42.756,5.49,1.6954e-09
4.544,0.1028389689907328,584.0,46.1,6.74,115.0,32.0,10.55441478439425,197.32625,120.17375,12.1,7.73,11.3,50.7,2.5347998815323205,14.2,97.0,0.1,1.05,6.85,0.15,209.0,221.0,337.0,209.0,2.0,6.0,2.067,6.625,18.8,5.49,8.4126e-09
6.7463,10.13645323546753,557.12,26.993,6.3783,250.0,55.0,3.263013698630137,13722.22998,67.57001999999868,10.0318,5.0,27.5992,41.213,20.0,12.266,75.52600000000001,0.1,4.9785,16.565,0.27495,209.1,161.02,323.87,209.1,2.0,4.0,3.068,4.5,44.953,6.02,4.7299e-09
4.382400000000001,0.2299706078217962,596.0,14.9,7.09,250.0,48.0,11.42739726027397,528.95,181.05,17.4,5.0,0.644,49.5,2.032689152887297,9.13,69.5,0.1,1.84,23.4,0.184,260.0,437.0,346.0,260.0,2.0,6.0,2.067,6.625,260.0,5.49,1.2673500000000001e-08
7.127999999999999,2.721468702037438,629.0,14.8,7.25,90.0,54.0,3.994524298425736,2079.05,70.94999999999982,4.23,5.0,2.16,69.8,0.2122798535091062,13.2,99.5,0.1,5.68,26.4,0.709,272.0,94.0,364.0,242.0,2.0,3.0,3.068,3.5,71.9,5.49,4.9665e-09
3.243016,0.7935605481174656,551.02,26.0658,6.428700000000001,250.0,28.0,3.838356164383562,2437.75,12.25000000000001,9.1802,5.1654,25.387,41.319,14.77010234534388,11.5822,72.89599999999999,0.1,4.913900000000001,16.645,0.26749,208.1,151.24,320.21,208.1,2.0,6.0,3.068,6.625,44.965,5.49,8.575e-10
1.3764,0.903326181747817,718.0,4.6,6.7,190.0,62.0,33.72328767123287,1104.53532,124.3646800000001,6.27,29.4,18.4,40.5,2.159772984750292,2.22,110.0,0.1,3.35,5.63,0.15,315.0,32.0,411.0,315.0,2.0,4.0,3.068,4.5,14.3,6.02,8.705200000000002e-09
1.80444,5.801310840255611,602.68,24.412,6.9412,250.0,55.0,3.994520547945205,7851.949779999999,40.25022000000082,11.968,5.0,4.0068,68.932,20.0,3.2808,82.908,0.1,2.9504,11.0904,0.15,267.52,234.32,364.52,264.52,2.0,4.0,3.068,4.5,257.416,6.02,2.8175e-09
2.589136,2.721468702037438,458.4,8.712,6.744000000000001,250.0,47.0,6.564383561643836,2096.25,53.75000000000005,0.962,7.102,9.4152,38.312,3.778443074415364,5.5088,43.86,0.1,4.028,15.44,0.15,191.8,40.2,265.2,191.8,2.0,3.0,3.068,3.5,40.44,5.49,3.7625e-09
5.428000000000001,1.265799396296483,452.0,4.6,6.76,250.0,46.0,14.70958904109589,984.0,15.9999999999999,3.93,5.31,19.7,52.2,1.4638902217237664,11.8,53.7,0.1,4.14,11.6,0.15,203.0,77.0,266.0,203.0,2.0,3.0,3.068,3.5,30.6,5.49,1.1199999999999999e-09
6.49,5.285345379235965,452.0,4.6,6.76,250.0,55.0,13.15537303216975,4076.54065,98.95935000000024,3.93,5.31,19.7,52.2,2.153268822666679,11.8,53.7,0.1,4.14,11.6,0.15,203.0,77.0,266.0,203.0,2.0,3.0,3.068,3.5,30.6,5.49,6.9272e-09
6.531999999999999,0.0735068908574999,584.0,46.1,6.74,250.0,46.0,18.62012320328542,90.0,9.999999999999998,12.1,7.73,11.3,50.7,0.0,14.2,97.0,0.1,1.05,6.85,0.15,209.0,221.0,337.0,209.0,2.0,4.0,3.068,4.5,18.8,3.91,7e-10
6.925420000000002,7.424195976607495,437.32,2.787,6.8738,250.0,59.0,12.22191780821918,10063.64,36.36000000000048,1.4218,5.8386,16.786,56.16800000000001,3.382331915975197,11.738,46.841,0.1,4.0181,11.9493,0.12921,199.19,44.60000000000001,256.86,199.19,2.0,4.0,3.068,4.5,30.999,5.49,2.5452000000000003e-09
5.192,1.405347145376351,452.0,4.6,6.76,250.0,44.0,10.76522929500342,4267.2098,71.59020000000031,3.93,5.31,19.7,52.2,14.728234314047466,11.8,53.7,0.1,4.14,11.6,0.15,203.0,77.0,266.0,203.0,2.0,6.0,2.067,6.625,30.6,9.27,5.0113e-09
13.104,7.143105625968415,634.0,26.3,6.81,250.0,72.0,12.10958904109589,9684.56016,33.03984000000068,3.14,5.28,12.3,46.6,7.282573841165783,18.2,81.9,0.1,4.03,12.4,0.15,243.0,86.0,368.0,243.0,2.0,4.0,3.068,4.5,34.3,5.49,2.3127999999999997e-09
7.826000000000001,0.5738682969245021,634.0,26.3,6.81,250.0,43.0,2.250513347022587,675.7739200000001,104.92608,3.14,5.28,12.3,46.6,9.964653140985108,18.2,81.9,0.1,4.03,12.4,0.15,243.0,86.0,368.0,243.0,2.0,4.0,3.068,4.5,34.3,6.02,7.3444e-09
0.5367999999999999,0.4973195369712476,617.0,24.3,6.94,250.0,44.0,7.117808219178082,1426.84722,108.55278,12.3,5.0,3.49,68.9,5.199335648863757,1.22,83.5,0.1,2.88,11.14,0.15,267.0,240.0,355.0,267.0,2.0,6.0,3.068,6.625,267.0,5.49,7.5985e-09
5.44272,6.243013747418328,466.57,7.207,6.6606,250.0,46.0,4.816438356164384,8431.94968,61.15031999999987,5.540900000000001,5.223199999999999,21.6424,49.324,20.0,11.832,58.315,0.0999999999999999,4.2421,12.111,0.16925,203.28,98.19,273.96,203.28,2.0,4.0,2.067,4.5,32.364,6.02,4.2805e-09
14.62728,2.689166161098141,993.0,126.0,6.72,246.07,123.96,18.89664613278576,8128.0496,174.3503999999992,2.01,32.8,28.3,46.7,3.1438451025264853,11.8,164.0,0.1,6.94,8.61,0.15,207.0,162.0,300.0,287.0,2.0,6.0,3.068,6.625,22.9,5.49,1.22045e-08
18.0357,7.711754933642035,1130.0,185.0,7.02,195.18,114.15,21.33424657534247,10455.52992,35.67008000000073,5.14,5.0,7.66,65.3,2.620458688971828,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,4.0,3.068,4.5,136.0,6.02,1.4981e-09
1.8648,2.425727398297499,718.0,4.6,6.7,250.0,84.0,7.153424657534247,3278.88,21.11999999999987,6.27,29.4,18.4,40.5,8.805869775661417,2.22,110.0,0.1,3.35,5.63,0.15,315.0,32.0,411.0,315.0,2.0,4.0,3.068,4.5,14.3,6.02,1.4784e-09
7.188479999999999,3.247019889848345,266.72,26.2,6.961599999999999,250.0,52.0,17.59890485968515,4351.0405,66.25950000000006,3.9972,5.0124,8.2776,67.07199999999999,0.2601378582892714,13.824,68.1,0.1,4.62,9.968,0.15,276.92,97.16,579.92,204.92,2.0,4.0,3.068,4.5,27.528,6.02,4.638199999999998e-09
5.76,0.1065849917433749,514.0,15.1,6.33,250.0,48.0,1.47945205479452,75.4,69.6,10.4,5.0,29.1,39.4,20.0,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,2.0,4.0,3.068,4.5,38.1,5.49,4.872e-09
11.688864,2.608812555767051,679.09,25.112,7.418699999999999,250.0,66.0,15.20821917808219,2019.78,41.22000000000003,9.4026,5.0,13.90272,46.202,3.054709586270192,17.7104,98.215,0.1,5.6752,28.34,0.6151,297.82,220.79,390.6,297.82,2.0,3.0,3.068,3.5,106.419,5.49,2.8854e-09
5.192,0.9873235291112564,452.0,4.6,6.76,250.0,44.0,16.95550992470911,760.5,19.50000000000002,3.93,5.31,19.7,52.2,1.670669577412142,11.8,53.7,0.1,4.14,11.6,0.15,203.0,77.0,266.0,203.0,2.0,3.0,3.068,3.5,30.6,5.49,1.365e-09
6.6649,4.072428767287212,596.0,14.9,7.09,200.0,73.0,4.057534246575343,5469.83946,70.36053999999963,17.4,5.0,0.644,49.5,9.147278048149532,9.13,69.5,0.1,1.84,23.4,0.184,260.0,437.0,346.0,260.0,2.0,4.0,3.068,4.5,260.0,5.49,4.9252e-09
7.11,0.6189759047889802,1130.0,185.0,7.02,250.0,45.0,1.547945205479452,464.55,24.45000000000002,5.14,5.0,7.66,65.3,20.0,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,3.0,3.068,3.5,136.0,5.49,1.7115e-09
5.217,0.0253159879259296,259.0,27.1,6.97,250.0,37.0,12.88219178082192,14.0,6.000000000000001,4.0,5.0,6.72,69.1,2.781108390800364,14.1,68.7,0.1,4.64,9.9,0.15,280.0,98.0,593.0,205.0,2.0,3.0,3.068,3.5,27.4,5.49,4.2e-10
0.7929999999999999,9.775273485878406,617.0,24.3,6.94,250.0,65.0,8.246575342465754,30001.63977,178.0602300000005,12.3,5.0,3.49,68.9,1.909645015303317,1.22,83.5,0.1,2.88,11.14,0.15,267.0,240.0,355.0,267.0,2.0,6.0,3.068,6.625,267.0,6.02,1.24642e-08
10.42956,4.990287699648457,507.8,14.05,6.373,250.0,87.0,30.94246575342466,3851.33056,91.06944000000004,9.753,5.031,28.536,40.168,1.4759422116683802,11.988,69.45000000000002,0.1,4.419,13.58,0.2193,206.6,153.5,296.6,206.6,2.0,3.0,3.068,3.5,37.35,5.49,6.3748999999999996e-09
0.5537,0.1029096504936086,687.0,4.0,7.02,250.0,49.0,26.08219178082192,124.6,15.4,5.04,5.0,2.18,21.7,0.8905826109971545,1.13,111.0,0.1,2.84,6.95,0.15,318.0,109.0,396.0,318.0,2.0,4.0,2.067,4.5,18.7,5.49,1.078e-09
0.0856292799999999,5.094615754579307,405.78,25.952,6.957699999999999,246.47,2.42,9.238356164383562,6912.77992,18.02008000000032,7.403,5.0,4.071400000000001,68.936,4.858211673718725,3.5384,74.768,0.1,3.918399999999999,10.4084,0.15,274.67,156.22,495.42,230.42,2.0,4.0,3.068,4.5,125.636,5.49,1.2614e-09
0.0011928,13.198364147591438,512.76,14.89,6.3386,91.98,0.01,7.786301369863014,10372.68012,54.21987999999981,10.2706,5.006200000000001,25.716,44.008,6.87660347875235,11.928,70.85,0.1,4.4438,13.756,0.22546,206.92,160.3,299.32,206.92,2.0,3.0,2.067,3.5,37.95,5.49,3.7954e-09
0.0,0.0113365796215914,993.0,126.0,6.72,90.03,0.0,18.13004791238878,2.8,32.2,2.01,32.8,28.3,46.7,1.649238876852866,11.8,164.0,0.1,6.94,8.61,0.15,207.0,162.0,300.0,287.0,2.0,6.0,3.068,6.625,22.9,5.49,2.254e-09
0.000565,0.8356678692487426,687.0,4.0,7.02,241.93,0.05,8.273972602739725,2528.4,51.60000000000004,5.04,5.0,2.18,21.7,2.236402982739744,1.13,111.0,0.1,2.84,6.95,0.15,318.0,109.0,396.0,318.0,2.0,6.0,3.068,6.625,18.7,5.49,3.6119999999999995e-09
0.185148,8.323897096410372,718.0,4.6,6.7,246.84,8.34,2.241095890410959,6479.990400000001,96.00959999999964,6.27,29.4,18.4,40.5,18.27002676010242,2.22,110.0,0.1,3.35,5.63,0.15,315.0,32.0,411.0,315.0,2.0,3.0,2.067,3.5,14.3,5.49,6.7207e-09
0.8445900000000001,7.181133364865466,259.0,27.1,6.97,247.11,5.99,12.19452054794521,5649.93988,23.26011999999996,4.0,5.0,6.72,69.1,4.423052768819535,14.1,68.7,0.1,4.64,9.9,0.15,280.0,98.0,593.0,205.0,2.0,3.0,3.068,3.5,27.4,5.49,1.6282e-09
0.15336,2.406158149417043,584.0,46.1,6.74,235.38,1.08,8.320328542094456,1856.22885,44.67114999999993,12.1,7.73,11.3,50.7,0.3143474371124268,14.2,97.0,0.1,1.05,6.85,0.15,209.0,221.0,337.0,209.0,2.0,3.0,2.067,3.5,18.8,5.49,3.1269e-09
0.014208,1.5257825823541673,718.0,4.6,6.7,234.19,0.64,4.534246575342466,2037.29955,38.40044999999991,6.27,29.4,18.4,40.5,1.3892523253324465,2.22,110.0,0.1,3.35,5.63,0.15,315.0,32.0,411.0,315.0,2.0,4.0,2.067,4.5,14.3,5.49,2.688e-09
1.583136,0.1645539267842682,713.98,5.845,6.7012,250.0,48.0,12.08219178082192,106.6,23.40000000000001,6.444899999999999,28.7499,17.761,41.41800000000001,4.855196671844591,3.2982,109.61,0.1,3.281,5.6666,0.15,311.82,37.67,408.78,311.82,2.0,3.0,3.068,3.5,14.435,5.49,1.638e-09
0.160506,9.5431327254557,718.0,4.6,6.7,248.35,7.23,9.93972602739726,29383.4499,79.55009999999778,6.27,29.4,18.4,40.5,1.7427879398206445,2.22,110.0,0.1,3.35,5.63,0.15,315.0,32.0,411.0,315.0,2.0,6.0,3.068,6.625,14.3,5.49,3.3411e-09
0.01017,0.754012105745794,421.0,4.0,7.03,224.77,0.09,27.06849315068493,2262.7188,65.18120000000006,3.71,5.0,7.16,63.5,2.3125936434059104,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,2.0,6.0,3.068,6.625,26.9,5.49,2.7376e-09
0.864614,6.406590689486286,617.0,24.3,6.94,196.89,70.87,2.989041095890411,5014.22991,47.07009000000043,12.3,5.0,3.49,68.9,13.303189301154037,1.22,83.5,0.1,2.88,11.14,0.15,267.0,240.0,355.0,267.0,2.0,3.0,3.068,3.5,267.0,5.49,1.9769e-09
0.0,0.1396990511654972,421.0,4.0,7.03,131.56,0.0,9.086926762491444,388.42878,42.87121999999997,3.71,5.0,7.16,63.5,3.247230809014194,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,2.0,6.0,3.068,6.625,26.9,6.02,1.8005e-09
9.41286,0.4037733644009946,993.0,126.0,6.72,177.02,79.77,10.85479452054794,214.72137,334.57863,2.01,32.8,28.3,46.7,3.735785235326151,11.8,164.0,0.1,6.94,8.61,0.15,207.0,162.0,300.0,287.0,2.0,4.0,3.068,4.5,22.9,5.49,1.40515e-08
3.51354,11.637317305390102,498.0,4.0,6.93,247.7,18.89,8.714579055441478,15801.51996,30.0800400000002,2.0,5.0,19.5,38.2,2.5733411504523263,18.6,86.3,0.1,3.12,9.93,0.15,210.0,52.0,290.0,210.0,2.0,4.0,2.067,4.5,27.0,6.02,1.2634e-09
1.256805,1.2886128104725574,464.5500000000001,9.2304,6.742599999999999,250.0,45.0,8.706849315068494,3963.67992,14.72008000000015,1.6604,7.2185,4.9391,32.489,2.03478144527088,2.7929,44.351,0.1,3.8947,16.14,0.16157,192.9,57.64999999999999,268.25,192.9,2.0,6.0,3.068,6.625,42.432,6.02,1.0303999999999999e-09
0.6214999999999999,1.462548332095261,687.0,4.0,7.02,250.0,55.0,8.287671232876713,4427.3497,88.05030000000032,5.04,5.0,2.18,21.7,3.990368972473481,1.13,111.0,0.1,2.84,6.95,0.15,318.0,109.0,396.0,318.0,2.0,6.0,3.068,6.625,18.7,6.02,6.1635e-09
0.0,1.7594612171548685,-325.0,-19.0,0.2299999999999995,250.0,56.0,9.334246575342464,1358.03,31.97000000000003,-8.1,-2.73,0.0,0.0,3.6273166177092566,0.0,-28.3,0.0,3.59,3.050000000000001,0.0,71.0,-123.0,256.0,-4.0,2.0,3.0,3.068,3.5,8.599999999999998,5.49,2.2379000000000003e-09
11.985,7.614100337045698,259.0,27.1,6.97,250.0,85.0,8.56125941136208,23443.93002,63.46997999999823,4.0,5.0,6.72,69.1,8.9152391288473,14.1,68.7,0.1,4.64,9.9,0.15,280.0,98.0,593.0,205.0,2.0,6.0,3.068,6.625,27.4,6.02,4.4429e-09
8.741019999999999,0.333619343149692,507.8,14.05,6.373,250.0,73.0,10.40383299110199,907.4299999999998,122.5700000000001,9.753000000000002,5.031,27.878,41.064,0.0844231963932832,11.974,69.45,0.1,4.419,13.58,0.2193,206.6,153.5,296.6,206.6,2.0,6.0,3.068,6.625,37.35,6.02,8.5799e-09
8.570799999999998,5.292239269633804,530.74,20.4864,6.4978,250.0,70.0,8.429842573579739,16272.0101,66.98989999999988,9.0157,5.0589,22.4112,46.491,0.672273414090097,12.244,70.113,0.1,4.6174,15.429,0.24806,209.18,154.03,309.39,209.18,2.0,6.0,3.068,6.625,41.71400000000001,6.02,4.6893e-09
9.81936,0.3750464441097361,629.0,14.8,7.250000000000001,250.0,54.0,4.090410958904109,1079.1628,78.73719999999994,4.23,5.000000000000001,8.398900000000001,63.303,13.984304814247206,18.184,99.5,0.1,5.68,26.4,0.709,272.0000000000001,94.0,364.0000000000001,242.0,2.0,6.0,3.068,6.625,71.9,6.02,5.5118e-09
6.55144,2.633131153593306,501.91,13.657,6.421,250.0,56.0,10.02739726027397,8074.12008,55.27992000000022,9.5303,5.0,19.6658,49.763,6.910201798545674,11.699,69.965,0.1,4.5163,13.345,0.21699,203.36,150.69,293.24,203.36,2.0,6.0,3.068,6.625,36.644,6.02,3.8696e-09
5.736271999999999,5.833415190541088,395.04,26.036,6.9586,250.0,67.0,8.186173853524982,17935.95982,73.84017999999986,7.154,5.0,5.331099999999999,69.014,10.71748347510073,8.561599999999999,74.324,0.1,3.9712,10.3712,0.15,275.06,151.96,502.5600000000001,228.56,2.0,6.0,3.068,6.625,118.448,6.02,5.1688000000000014e-09
7.584000000000001,0.835405841328473,1130.0,185.0,7.02,250.0,48.0,4.693150684931507,1122.1801,14.31990000000006,5.14,5.0,7.66,65.3,3.9253184207081,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,4.0,2.067,4.5,136.0,5.49,1.0024000000000002e-09
9.831,19.288649819589907,421.0,4.0,7.03,250.0,87.0,8.700889801505818,26059.53986,181.0601400000004,3.71,5.0,7.16,63.5,4.205214986893162,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,2.0,4.0,3.068,4.5,26.9,7.11,1.26742e-08
15.96,5.639494898556892,514.0,15.1,6.33,250.0,133.0,8.700889801505818,17364.09003,47.00996999999869,10.4,5.0,29.1,39.4,1.0221394919777285,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,2.0,6.0,3.068,6.625,38.1,6.02,3.2907e-09
1.3002,5.805462424216993,460.0,9.74,6.74,250.0,66.0,4.783561643835617,17862.5601,60.93990000000124,0.22,7.550000000000001,3.63,30.5,10.551456417598152,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,2.0,6.0,3.068,6.625,42.9,5.49,4.2658e-09
8.64,2.5818511112451694,496.0,15.2,7.01,250.0,64.0,19.20876112251882,2025.83004,13.86996000000006,3.53,5.55,3.33,57.2,0.6948568927522729,13.5,63.5,0.1,2.68,10.4,0.15,207.0,64.0,290.0,207.0,2.0,3.0,3.068,3.5,27.8,6.02,9.709e-10
12.285,7.372177727920936,496.0,15.2,7.01,250.0,91.0,2.86027397260274,22662.62985,97.87015000000186,3.53,5.55,3.33,57.2,16.930265182369443,13.5,63.5,0.1,2.68,10.4,0.15,207.0,64.0,290.0,207.0,2.0,6.0,3.068,6.625,27.8,6.02,6.8509e-09
11.978,7.506208489275635,421.0,4.0,7.03,190.0,106.0,2.283367556468173,23012.0799,162.2201000000001,3.71,5.0,7.16,63.5,12.89181705157669,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,2.0,6.0,4.026,6.625,26.9,7.11,1.13554e-08
19.02912,2.392993835274301,671.4000000000001,21.372,7.3348,250.0,106.0,13.07049965776865,1872.54025,17.95975000000012,5.9154,5.0,11.7564,56.53400000000001,1.173927672530671,17.952,104.535,0.1,5.9503,25.87,0.62632,273.06,126.33,387.32,258.96,2.0,3.0,3.068,3.5,69.568,5.49,1.2572e-09
14.523,9.361779841737729,259.0,27.1,6.97,250.0,103.0,4.772602739726027,28715.22985,187.8701500000018,4.0,5.0,6.72,69.1,6.104396250124303,14.1,68.7,0.1,4.64,9.9,0.15,280.0,98.0,593.0,205.0,2.0,6.0,3.068,6.625,27.4,5.49,1.31509e-08
10.904,1.0148361676534006,629.0,14.8,7.25,250.0,58.0,16.66803559206023,1298.86848,81.73152000000003,4.23,5.0,9.17,62.5,0.1032490579862825,18.8,99.5,0.1,5.68,26.4,0.709,272.0,94.0,364.0,242.0,2.0,4.0,3.068,4.5,71.9,5.49,5.721100000000001e-09
11.832,3.3813170876471403,709.0,27.2,7.41,250.0,58.0,14.42191780821918,4564.58,35.41999999999967,7.41,5.0,16.7,49.7,1.1954688307183394,20.4,109.0,0.1,6.19,25.4,0.553,274.0,155.0,408.0,274.0,2.0,4.0,3.068,4.5,67.5,5.49,2.4794e-09
10.152,0.5205757362234805,629.0,14.8,7.25,250.0,54.0,12.20821917808219,1555.60888,51.59111999999985,4.23,5.0,9.17,62.5,3.257131850888477,18.8,99.5,0.1,5.68,26.4,0.709,272.0,94.0,364.0,242.0,2.0,6.0,3.068,6.625,71.9,5.49,3.6113e-09
9.636,2.3536034903523504,629.0,14.8,7.25,250.0,73.0,11.17808219178082,7184.28968,82.11031999999983,4.23,5.0,2.16,69.8,1.7614707943316354,13.2,99.5,0.1,5.68,26.4,0.709,272.0,94.0,364.0,242.0,2.0,6.0,3.068,6.625,71.9,6.02,5.7477e-09
1.2017,6.3215928160359605,460.0,9.74,6.74,250.0,61.0,10.5041095890411,8576.78,23.21999999999935,0.22,7.55,3.63,30.5,7.831411881858969,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,2.0,4.0,3.068,4.5,42.9,5.49,1.6254e-09
6.136,0.1534823930218963,993.0,126.0,6.72,250.0,52.0,27.40862422997947,122.69088,86.10912,2.01,32.8,28.3,46.7,0.3814677762955769,11.8,164.0,0.1,6.94,8.61,0.15,207.0,162.0,300.0,287.0,2.0,4.0,2.067,4.5,22.9,6.02,6.0263e-09
